baseline_Distance Travelled,model_Distance Travelled,baseline_No. Of Stops Passed Through,model_No. Of Stops Passed Through,baseline_Non-Collision Destroyed,model_Non-Collision Destroyed,baseline_Non-Vehicle Collision Count,model_Non-Vehicle Collision Count,baseline_Serious Collision Count,model_Serious Collision Count,baseline_Speed,model_Speed,baseline_Speed Limit,model_Speed Limit,baseline_Time Stopped,model_Time Stopped,baseline_Time in speed0-5mph,model_Time in speed0-5mph,baseline_Time in speed10-15mph,model_Time in speed10-15mph,baseline_Time in speed15-20mph,model_Time in speed15-20mph,baseline_Time in speed20-25mph,model_Time in speed20-25mph,baseline_Time in speed25-30mph,model_Time in speed25-30mph,baseline_Time in speed30-35mph,model_Time in speed30-35mph,baseline_Time in speed5-10mph,model_Time in speed5-10mph,baseline_Vehicle-Vehicle Collision Count,model_Vehicle-Vehicle Collision Count,baseline_realtimeSinceStartup,model_realtimeSinceStartup,baseline_totalTimeinminsoFar,model_totalTimeinminsoFar
551.5207,1087.913,1,0.0,0,0.0,0,0.0,1,0.0,0.01453766,0.009133547,30,30.38535,1.321662,6.869329,1.366107,7.061823,0.07768913,0.271709,0.1277625,0.3754612,0.272069,1.104841,0.8272585,0.876878,0.0,0.09432568,0.0611111,0.2328489,1,2.0,211.217,721.8144,2.735666,10.01755
354.4381,2494.215,0,0.0,1,0.0,0,0.0,0,0.0,0.009204348,0.02119427,30,30.32941,1.848474,3.912062,1.898474,4.040751,0.07222222,0.2305486,0.08888889,0.428366,0.1388889,1.346064,0.5277781,3.349799,0.0,0.4165691,0.05,0.2057801,0,0.0,213.9863,721.8146,2.779999,10.01755
72.55273,1999.599,0,0.0,1,0.0,0,0.0,0,0.0,0.001879016,0.01591147,30,29.65782,2.526249,4.952059,2.554026,5.053024,0.04444444,0.2332718,0.03333334,0.3843643,0.05555555,1.443878,0.0611111,2.584957,0.0,0.1540406,0.03333334,0.164343,0,0.0,214.3695,721.8149,2.785666,10.01755
76.32241,2222.167,0,0.0,1,0.0,0,0.0,0,0.0,0.001966112,0.02024328,30,28.99339,2.542915,4.283839,2.570693,4.370729,0.02777778,0.1889922,0.03888889,0.3798472,0.0611111,2.114866,0.07222222,2.813226,0.0,0.0,0.02222222,0.150216,0,0.0,215.1004,721.8151,2.796666,10.01755
309.924,1706.528,0,1.0,1,0.0,0,0.0,0,0.0,0.007870681,0.01345315,30,29.14142,1.992521,5.268987,2.03141,5.461434,0.06666666,0.3403361,0.1333334,0.628724,0.1277778,1.347841,0.4166668,1.894491,0.0,0.04829014,0.07222222,0.296759,4,1.0,218.7641,721.8153,2.852999,10.01755
557.5637,2238.883,0,1.0,0,0.0,0,0.0,1,0.0,0.01409346,0.01838813,30,28.04221,1.482137,4.286167,1.548804,4.457375,0.07777777,0.3087863,0.09995655,0.4115241,0.1111111,1.330032,0.9437717,3.192233,0.0,0.1111111,0.07776243,0.2068127,1,0.0,219.2173,721.8155,2.859666,10.01755
751.7308,1489.332,0,1.0,0,0.0,0,0.0,1,0.0,0.01899753,0.01211632,30,30.90388,1.171112,5.94173,1.193335,6.083483,0.05555555,0.3011374,0.07213357,0.4018196,0.09424791,1.161497,1.37726,1.72605,0.0,0.1147129,0.06665132,0.2291716,1,1.0,219.2178,721.8157,2.859666,10.01755
289.3724,1688.187,0,1.0,0,0.0,0,0.0,1,0.0,0.007246275,0.013236,30,25.71718,2.0151,5.432918,2.09838,5.523269,0.09985163,0.1882453,0.09444445,0.3172509,0.1388889,2.619855,0.3666667,1.226086,0.0,0.0,0.09426525,0.1431625,3,0.0,221.4002,721.8159,2.892999,10.01755
367.4075,2075.349,0,0.0,0,0.0,0,0.0,1,0.0,0.009173367,0.01628486,30,23.54328,1.942634,4.665232,1.987079,4.783679,0.08333334,0.2457995,0.07777777,0.3984849,0.15,1.689769,0.5444448,2.681057,0.0,0.0,0.04986189,0.219086,1,0.0,221.4007,721.8162,2.892999,10.01755
590.1801,2455.674,0,0.0,1,0.0,0,0.0,0,0.0,0.0147485,0.02109803,30,26.24614,1.620272,3.559209,1.636938,3.693708,0.02777778,0.4214012,0.03888889,0.6217951,0.04444444,1.856103,1.122221,3.188338,0.0,0.0,0.02222222,0.2365357,0,0.0,221.4659,721.8164,2.893999,10.01755
480.6909,1847.35,0,2.0,0,0.0,1,0.0,1,0.0,0.01115908,0.01437369,30,27.9319,1.953689,5.142811,2.00369,5.277753,0.0611111,0.2865657,0.08323636,0.4473824,0.1610958,2.011364,0.7659163,1.436661,0.0,0.3264795,0.0611111,0.2316754,1,1.0,237.4831,721.8166,3.137999,10.01755
458.7538,1800.451,1,0.0,0,0.0,0,0.0,1,0.0,0.01015637,0.01455559,30,29.13887,2.119051,4.889466,2.15794,5.029551,0.08869915,0.3058172,0.122185,0.4528144,0.1775812,3.186461,0.6935278,0.824404,0.0,0.0,0.05555089,0.2188265,1,2.0,247.3085,721.8168,3.298666,10.01755
140.0341,1710.777,0,1.0,0,0.0,0,0.0,1,0.0,0.003061598,0.01511979,30,24.21346,2.890073,5.258904,2.967361,5.426337,0.03888889,0.3322093,0.03888889,0.602865,0.07222222,1.880057,0.1833333,1.46582,0.0,0.08253358,0.02777778,0.2280485,1,0.0,249.3637,721.8171,3.331666,10.01755
698.2535,2528.587,0,0.0,0,0.0,0,0.0,1,0.0,0.01485896,0.02245026,30,24.2846,1.771463,3.572228,1.821273,3.694124,0.08886889,0.2677409,0.1275765,0.4598221,0.1887507,1.665263,1.171444,3.510227,0.0,0.2055555,0.03333334,0.2151412,1,0.0,255.6354,721.8173,3.431999,10.01755
436.8262,1253.754,0,0.0,0,0.0,0,0.0,1,0.0,0.009020048,0.0108337,30,23.26291,2.293798,6.518496,2.388238,6.652254,0.1163929,0.2510813,0.1496217,0.5412596,0.2554787,0.9584812,0.537975,1.36167,0.0,0.06207447,0.1053658,0.191055,1,0.0,263.4517,721.8175,3.553665,10.01755
262.3232,1593.088,0,0.0,0,0.0,0,0.0,1,0.0,0.005426639,0.01220221,30,24.4211,2.68171,5.696981,2.765042,5.834872,0.1222222,0.277603,0.149889,0.4799215,0.2442364,1.306122,0.1883703,1.911443,0.0,0.0,0.0833087,0.2079161,1,1.0,263.4522,721.8177,3.553665,10.01755
221.0607,1379.452,0,0.0,0,0.0,0,0.0,1,0.0,0.004416092,0.01170059,30,27.71921,2.974785,6.180351,3.030163,6.332905,0.083318,0.2959803,0.1165183,0.448592,0.1386562,1.099884,0.2213318,1.482054,0.0,0.1109171,0.09432419,0.2475467,2,1.0,271.7313,721.8179,3.687332,10.01755
814.5882,1623.264,0,0.0,0,0.0,0,0.0,1,0.0,0.01625081,0.01670877,30,20.20478,1.841861,5.971116,1.886306,6.102617,0.07222222,0.2099347,0.06666666,0.2322856,0.1104004,0.5814301,1.493211,2.182228,0.0,0.5172597,0.05551209,0.1921335,2,1.0,271.7318,721.8182,3.687332,10.01755
531.429,1948.116,0,0.0,0,0.0,0,0.0,1,0.0,0.01053547,0.01632897,30,29.10694,2.372681,4.889823,2.433589,5.029254,0.08830837,0.2445489,0.1258581,0.329449,0.1683653,2.197264,0.8339229,1.989834,0.0,0.04444444,0.07729024,0.183078,4,1.0,274.3062,721.8184,3.728665,10.01755
622.6675,1832.334,0,1.0,0,0.0,0,0.0,1,0.0,0.01190787,0.01435981,30,25.88382,2.206146,4.968666,2.294732,5.132885,0.1144553,0.2934966,0.1746279,0.4737774,0.2379751,2.742457,0.9196308,1.127414,0.0,0.0185848,0.1159214,0.2292575,5,5.0,282.2313,721.8186,3.858665,10.01755
853.7833,1278.011,0,1.0,0,0.0,1,0.0,1,0.0,0.01570754,0.01137585,30,27.2695,2.084825,6.477006,2.128486,6.6204,0.06585434,0.2795746,0.08301819,0.448932,0.1109442,1.028791,1.562636,1.39516,0.0,0.06230084,0.05391229,0.1827238,3,1.0,291.2347,721.8188,4.005999,10.01755
223.4066,1472.905,0,0.0,1,0.0,0,0.0,0,0.0,0.004075218,0.01206265,30,25.39784,3.415715,5.766078,3.443493,5.930046,0.05555555,0.3852934,0.07222222,0.527705,0.0832938,1.767848,0.3111111,1.050825,0.0,0.07159203,0.0611111,0.2845638,0,1.0,292.7561,721.819,4.029998,10.01755
831.9,1730.906,0,0.0,0,0.0,0,0.0,1,0.0,0.01522606,0.01488577,30,25.76929,1.84933,5.397469,1.93175,5.535387,0.1579241,0.278926,0.3140174,0.4188914,0.2935348,1.232047,1.203402,2.316412,0.0,0.0,0.1317206,0.2362088,1,4.0,293.0869,721.8193,4.034998,10.01755
615.6118,1375.018,0,0.0,0,0.0,0,0.0,1,0.0,0.01126642,0.01213301,30,28.71247,2.526799,6.141498,2.576198,6.275866,0.09293359,0.2869452,0.1194829,0.4502592,0.1823327,1.48446,0.995369,1.296083,0.0,0.01340819,0.07714484,0.2108612,2,2.0,293.8369,721.8195,4.046665,10.01755
294.0187,1086.949,0,0.0,1,0.0,0,0.0,0,0.0,0.005289632,0.01003092,30,26.68942,3.332741,6.876459,3.376969,7.067104,0.06665132,0.2816347,0.06666666,0.3725223,0.08324174,0.7399903,0.4554147,1.299658,0.0,0.0,0.04439747,0.2569807,0,0.0,296.9115,721.8198,4.093665,10.01755
560.4715,1918.553,0,0.0,0,0.0,0,0.0,1,0.0,0.009772746,0.01573997,30,31.3197,2.945665,5.060616,2.984369,5.177449,0.04440717,0.2534546,0.07214247,0.4010226,0.1107878,0.8603294,0.9859581,3.133712,0.0,0.0,0.04444227,0.1919049,1,0.0,306.4929,721.8199,4.244665,10.01755
411.0221,1234.824,0,1.0,1,0.0,0,0.0,0,0.0,0.007060776,0.01464398,30,27.21192,3.191229,6.829171,3.246053,6.938583,0.09280896,0.1801173,0.1546605,0.1960781,0.1441542,0.3084572,0.5833043,2.257242,0.0,0.0,0.09314001,0.137421,0,3.0,311.221,721.8202,4.316332,10.01755
603.6863,2038.907,0,0.0,0,0.0,0,0.0,1,0.0,0.01042809,0.01505004,30,24.52319,2.820245,5.126009,2.875712,5.219142,0.09996047,0.1803259,0.1220341,0.2606052,0.1919765,0.7732103,0.9631709,2.522092,0.0,0.8886878,0.08333334,0.1738126,1,2.0,312.5313,721.8204,4.336332,10.01755
494.8614,1633.376,0,0.0,1,0.0,0,0.0,0,0.0,0.008436281,0.01260191,30,29.39535,3.123005,5.884188,3.172351,5.978972,0.081729,0.1700842,0.1037446,0.2548294,0.15322,1.410618,0.7864661,1.819387,0.0,0.2563166,0.07163663,0.1276632,8,0.0,314.8131,721.8206,4.373332,10.01755
940.9648,1742.431,0,1.0,1,0.0,0,0.0,0,0.0,0.01579734,0.01572009,30,27.97567,2.286664,5.562218,2.335756,5.730299,0.08080982,0.2847366,0.08877962,0.3948206,0.1425155,0.7693981,1.708835,2.201824,0.0,0.4193214,0.06459484,0.2174772,1,1.0,317.9335,721.8208,4.423332,10.01755
888.9408,1376.401,0,1.0,1,0.0,0,0.0,0,0.0,0.01481743,0.01178192,30,28.84602,2.386899,5.989538,2.448009,6.176108,0.08870931,0.3852421,0.09933734,0.5357463,0.1775378,1.558763,1.562391,1.107875,0.005555556,0.0,0.07222222,0.2541398,2,4.0,319.8953,721.821,4.455665,10.01755
545.2702,2228.525,0,0.0,1,0.0,0,0.0,0,0.0,0.008963504,0.01847838,30,28.23814,3.202382,4.417384,3.241157,4.520014,0.08888889,0.2098929,0.09998466,0.3379251,0.1660687,1.912231,0.8779415,2.857111,0.0,0.0,0.07748254,0.1806967,1,0.0,325.8849,721.8212,4.554998,10.01755
549.4801,1579.185,0,1.0,0,0.0,0,0.0,1,0.0,0.008883215,0.01329239,30,26.20015,3.216618,5.831426,3.27136,6.01023,0.0995939,0.3063585,0.115955,0.4374822,0.13794,0.8233293,0.8923625,2.109261,0.0,0.1273662,0.08207563,0.2038494,1,3.0,328.7034,721.8214,4.600665,10.01755
482.8174,1735.145,1,0.0,0,0.0,0,0.0,1,0.0,0.0077279,0.01486202,30,22.99731,3.346714,5.358503,3.423613,5.450154,0.1159291,0.3292339,0.1203329,0.4627046,0.215184,1.73236,0.6864037,1.806516,0.0,0.05227265,0.09334525,0.18463,1,1.0,332.6588,721.8217,4.656332,10.01755
666.5355,1959.002,0,0.0,0,0.0,0,0.0,1,0.0,0.01069617,0.01624239,30,28.77423,2.931228,4.947653,2.9975,5.070355,0.145806,0.2143642,0.1596077,0.3007165,0.2655413,2.800099,0.9978784,1.485617,0.0,0.0,0.08847619,0.1467234,1,1.0,332.6594,721.8218,4.656332,10.01755
1124.112,1560.078,1,2.0,0,0.0,0,0.0,1,0.0,0.01806324,0.01187792,30,27.14239,2.176907,5.847794,2.226382,5.965421,0.06595157,0.26733,0.09301214,0.4101148,0.148775,1.584172,2.081961,1.41962,0.0,0.2115092,0.04984747,0.159702,2,0.0,333.8163,721.8221,4.669998,10.01755
1036.594,2391.681,0,0.0,0,0.0,0,0.0,1,0.0,0.01662774,0.01989423,30,30.66443,2.355187,4.345732,2.393908,4.430872,0.09421115,0.1906758,0.1277778,0.3271463,0.1611111,0.5904191,1.855687,3.484451,0.0,0.8694704,0.066566,0.1248402,1,1.0,335.98,721.8223,4.702665,10.01755
500.2931,2381.829,0,0.0,0,0.0,0,0.0,1,0.0,0.007925224,0.02079099,30,23.89444,3.422199,4.169153,3.471809,4.250033,0.0993361,0.1497851,0.1145341,0.2554616,0.1852465,2.22383,0.7563952,2.87598,0.0,0.1611111,0.1049813,0.1016716,1,0.0,338.1687,721.8225,4.736665,10.01755
893.3239,1543.41,0,0.0,0,0.0,0,0.0,1,0.0,0.01358419,0.01353096,30,28.30216,2.873144,5.832587,2.939747,6.035553,0.06607252,0.3124678,0.07196908,0.3990569,0.1388347,0.952844,1.593093,1.847627,0.05546691,0.2222221,0.05555555,0.2481059,2,0.0,349.5037,721.8227,4.922665,10.01755
918.9892,1746.381,0,2.0,0,0.0,0,0.0,1,0.0,0.01375271,0.01714069,30,24.79679,2.899226,5.649167,2.94367,5.781701,0.06666666,0.2517684,0.07758605,0.3760867,0.1492594,0.6463938,1.638378,2.817198,0.04991136,0.005555556,0.08290884,0.1391743,1,0.0,354.6991,721.8229,5.008665,10.01755
1238.857,1432.172,0,1.0,0,0.0,0,0.0,1,0.0,0.01864855,0.01080425,30,31.64144,2.248349,6.261145,2.303905,6.421371,0.08333334,0.2326691,0.07776944,0.3292658,0.133255,0.6614557,2.311182,1.850018,0.04338703,0.3166666,0.05555555,0.2064247,1,0.0,354.8546,721.8231,5.010998,10.01755
553.291,1460.089,0,1.0,0,0.0,0,0.0,1,0.0,0.008060695,0.01298616,30,28.34842,3.584231,6.237158,3.677078,6.352436,0.1596302,0.2004666,0.1542059,0.3106662,0.2485212,1.201934,0.7621716,1.773711,0.0,0.03333334,0.1476295,0.1453318,1,2.0,363.4026,721.8233,5.152331,10.01755
822.9304,2472.336,0,1.0,0,0.0,0,0.0,1,0.0,0.01197366,0.02208212,30,30.13334,3.209133,3.46764,3.285762,3.620343,0.103236,0.4830174,0.1640243,0.6301623,0.2050643,2.258673,1.358584,2.816453,0.0,0.0,0.1084103,0.2092274,1,0.0,368.3065,721.8235,5.229998,10.01755
964.6326,2549.322,0,0.0,1,0.0,0,0.0,0,0.0,0.01385016,0.02190227,30,25.64596,3.02724,3.653772,3.081624,3.761037,0.08773289,0.219354,0.1097404,0.29743,0.1719042,2.493886,1.724371,2.610307,0.0,0.4738015,0.06082193,0.1620664,2,0.0,368.7679,721.8238,5.236331,10.01755
926.478,967.2822,0,1.0,0,0.0,0,0.0,1,0.0,0.01342937,0.007066448,30,26.26822,3.033525,7.153331,3.104919,7.334511,0.1203528,0.3110261,0.131731,0.4067529,0.224956,0.8136429,1.593689,0.5594029,0.0,0.3277778,0.07165644,0.2647676,1,1.0,369.7358,721.824,5.251998,10.01755
618.5591,1521.878,0,1.0,1,0.0,0,0.0,0,0.0,0.008808574,0.01331475,30,30.04012,3.679172,5.650783,3.760532,5.851361,0.09336006,0.3684749,0.1439987,0.5414425,0.2244881,1.498084,0.9532651,1.504374,0.0,0.0,0.08828355,0.2541339,0,2.0,370.7346,721.8242,5.266998,10.01755
1011.902,1211.825,0,1.0,0,0.0,0,0.0,1,0.0,0.01438842,0.008956498,30,31.78483,2.900054,6.79529,2.954685,6.931961,0.1045234,0.2603563,0.1709693,0.3854055,0.1985278,0.7061236,1.752438,0.8711434,0.0,0.6757507,0.09390119,0.1871375,1,2.0,371.2543,721.8243,5.275665,10.01755
757.6564,1882.886,1,1.0,1,0.0,0,0.0,0,0.0,0.0107698,0.01519091,30,29.69273,3.45806,5.075944,3.519082,5.197148,0.09436471,0.3762026,0.1333017,0.5670029,0.1819087,1.034987,1.284682,2.283974,0.0,0.3422183,0.09444445,0.216345,3,0.0,373.4794,721.8246,5.312332,10.01755
727.3124,2408.414,0,2.0,0,0.0,0,0.0,1,0.0,0.01011557,0.01858097,30,27.68811,3.367049,3.869919,3.491844,4.014142,0.1969866,0.265239,0.22543,0.4908141,0.3179911,1.61717,0.9964094,3.237602,0.0,0.1978908,0.1643301,0.1950176,1,0.0,378.6816,721.8248,5.396998,10.01755
1138.598,1177.173,0,0.0,0,0.0,0,0.0,1,0.0,0.01583703,0.01065034,30,29.62993,2.798182,6.655901,2.857236,6.799802,0.09970972,0.307324,0.1372815,0.5008461,0.2075309,0.89662,2.028708,0.9924411,0.0,0.2660296,0.08300694,0.2548219,2,4.0,379.8991,721.825,5.416665,10.01755
621.4354,2237.251,0,0.0,1,0.0,0,0.0,0,0.0,0.008431921,0.01921718,30,26.27908,3.976857,4.361193,4.03696,4.467093,0.09315692,0.213562,0.1323025,0.3411736,0.197281,2.009707,0.992291,2.594795,0.0,0.2222221,0.08107023,0.1693226,3,2.0,387.0326,721.8253,5.535665,10.01755
1591.48,2078.573,1,0.0,0,0.0,0,0.0,1,0.0,0.02155193,0.01784571,30,28.32003,2.118614,4.926377,2.168214,5.07554,0.09228688,0.205715,0.1137798,0.2852931,0.1689696,0.896329,2.972562,2.946834,0.0,0.4277779,0.08274589,0.1803872,2,1.0,390.9938,721.8255,5.601332,10.01755
1211.809,1906.09,0,1.0,0,0.0,0,0.0,1,0.0,0.01656349,0.01547506,30,28.38168,2.843463,5.115075,2.892579,5.229691,0.09385442,0.2456196,0.1252789,0.3965625,0.1864358,1.768166,2.196133,2.073746,0.0,0.1751392,0.1042794,0.1289526,1,0.0,390.9945,721.8257,5.601332,10.01755
907.9857,1814.482,1,1.0,0,0.0,1,0.0,1,0.0,0.01214928,0.01634102,30,30.57272,3.288193,5.129379,3.414517,5.239405,0.1535456,0.214392,0.189946,0.3590388,0.3522042,2.479592,1.396955,1.549378,0.0,0.0,0.1301503,0.1760616,2,3.0,393.1364,721.8259,5.636998,10.01755
1198.433,2297.128,1,0.0,0,0.0,0,0.0,1,0.0,0.01571007,0.01796779,30,28.81578,3.014376,4.379721,3.068245,4.483783,0.1196937,0.3029957,0.1261942,0.4116452,0.1915139,1.458065,2.149728,2.779282,0.0,0.3995023,0.08783606,0.1826034,1,2.0,399.5572,721.8262,5.744331,10.01755
629.7667,1502.811,0,0.0,0,0.0,0,0.0,1,0.0,0.008257398,0.01366339,30,28.62931,4.011105,5.766946,4.123022,5.920068,0.1369944,0.2897391,0.2186037,0.4744781,0.2529935,1.869472,0.8795918,1.247328,0.0,0.0,0.1561919,0.2167856,2,2.0,400.9919,721.8265,5.767332,10.01755
934.6274,2049.014,0,1.0,0,0.0,0,0.0,1,0.0,0.01216509,0.01826909,30,28.81683,3.502637,4.475876,3.568619,4.605049,0.1299373,0.2717337,0.1454353,0.4854068,0.24991,2.206046,1.558531,2.250928,0.0,0.0,0.1149684,0.1987097,3,0.0,400.9925,721.8267,5.767332,10.01755
710.0989,1625.146,0,0.0,0,0.0,0,0.0,1,0.0,0.009163327,0.01320288,30,24.10487,4.008027,5.548286,4.099442,5.717647,0.1434805,0.3099348,0.1851471,0.4877881,0.1841645,1.471093,1.118788,1.672514,0.0,0.079555,0.1121882,0.2793351,3,0.0,405.902,721.827,5.845998,10.01755
851.0601,1642.051,0,0.0,0,0.0,0,0.0,1,0.0,0.01093738,0.01563104,30,26.60998,3.872707,5.743659,3.921758,5.877378,0.0827463,0.2191289,0.116383,0.3222214,0.1607995,0.9442755,1.495338,2.467611,0.0,0.0,0.07729746,0.1872616,1,0.0,406.508,721.8272,5.855331,10.01755
1396.351,1829.308,0,0.0,0,0.0,0,0.0,1,0.0,0.01820161,0.01580186,30,29.69988,2.767148,5.21663,2.836675,5.369425,0.1038489,0.3185872,0.1195495,0.4612686,0.2005739,0.9628972,2.566773,2.273232,0.0,0.3712524,0.05968265,0.2612079,2,0.0,408.6139,721.8275,5.889998,10.01755
992.2014,1852.352,0,0.0,0,0.0,0,0.0,1,0.0,0.01262848,0.01682874,30,28.04071,3.524291,5.211246,3.595771,5.325303,0.1320813,0.2508915,0.1748128,0.4632719,0.2522349,1.41148,1.665327,1.910786,0.0,0.4797451,0.1315558,0.1763899,4,1.0,412.5153,721.8277,5.954331,10.01755
1511.482,2126.129,0,0.0,0,0.0,0,0.0,1,0.0,0.01882776,0.01751168,30,30.3518,2.746114,4.645197,2.821808,4.749726,0.1024565,0.2988724,0.138817,0.4564177,0.1744054,0.949806,2.6189,2.833716,0.2002007,0.5571073,0.08045968,0.172228,2,0.0,423.4818,721.8279,6.137664,10.01755
1142.37,1663.976,0,0.0,0,0.0,0,0.0,1,0.0,0.01407861,0.01343573,30,27.14651,3.451244,5.696574,3.547181,5.829901,0.1494376,0.242149,0.1645994,0.334137,0.2498287,0.7050024,1.971128,2.625438,0.0,0.09428466,0.08653281,0.1869677,1,4.0,425.5335,721.8284,6.170664,10.01755
1424.58,762.6376,0,0.0,0,0.0,0,0.0,1,0.0,0.0174901,0.006111304,30,23.86133,3.053585,7.654472,3.104501,7.806542,0.0863561,0.2702779,0.1077683,0.285894,0.1551371,0.929963,2.661959,0.5101063,0.0,0.0,0.07909054,0.2151064,1,3.0,427.1768,721.8287,6.197664,10.01755
1019.421,2540.7,0,0.0,0,0.0,1,0.0,1,0.0,0.01225109,0.01964831,30,24.03367,3.625838,3.688606,3.766705,3.797974,0.1712718,0.2627285,0.1825072,0.3765418,0.3139119,1.148523,1.649797,4.137538,0.0,0.1166667,0.1473644,0.1778975,3,0.0,429.315,721.8289,6.233998,10.01755
1221.15,2420.987,0,1.0,1,0.0,0,0.0,0,0.0,0.01470395,0.02042445,30,27.68517,3.54443,3.917725,3.599609,4.095983,0.1044839,0.3158151,0.1107917,0.4827868,0.1688802,1.543501,2.240872,2.799016,0.0,0.533332,0.07161243,0.2474432,0,0.0,433.1703,721.8292,6.298998,10.01755
1066.631,1843.38,1,1.0,0,0.0,0,0.0,1,0.0,0.01282427,0.01517372,30,27.50078,3.810078,5.288905,3.880558,5.414505,0.1401708,0.237003,0.1409508,0.3554924,0.2106269,1.062029,1.851818,2.793632,0.0,0.0,0.1008809,0.155214,1,0.0,434.8585,721.8294,6.326331,10.01755
1654.526,1422.927,0,0.0,0,0.0,0,0.0,1,0.0,0.01938129,0.01247572,30,26.5171,2.745144,6.286589,2.813327,6.433072,0.119473,0.2570425,0.1586833,0.3041338,0.2518386,0.820198,3.007663,1.613154,0.0,0.4163819,0.1046468,0.173896,1,0.0,442.8134,721.8297,6.457331,10.01755
1187.8,2187.642,0,0.0,0,0.0,0,0.0,1,0.0,0.01423144,0.01926629,30,31.75213,3.589975,4.319575,3.677322,4.485019,0.1711652,0.3226449,0.2005105,0.4679514,0.2978622,1.779317,1.996721,2.434914,0.0,0.2499999,0.128018,0.2780212,6,2.0,443.6882,721.8299,6.471331,10.01755
1315.197,2186.969,0,0.0,0,0.0,0,0.0,1,0.0,0.01537946,0.01697828,30,28.71357,3.482119,4.555459,3.562032,4.670076,0.1303665,0.2084754,0.1483649,0.2503026,0.2314607,1.981821,2.345517,2.562131,0.0,0.1934297,0.09118733,0.1516405,2,0.0,446.0465,721.8301,6.511664,10.01755
1398.934,1605.133,0,0.0,0,0.0,0,0.0,1,0.0,0.01662994,0.0143814,30,26.84309,3.215281,5.613042,3.338615,5.807899,0.1503346,0.3111159,0.232013,0.4725596,0.243804,1.18534,2.445836,1.845824,0.03117019,0.1666667,0.1294635,0.2284649,3,1.0,449.7193,721.8304,6.573997,10.01755
1476.796,1069.502,0,1.0,0,0.0,0,0.0,1,0.0,0.01712312,0.008647262,30,29.26252,3.215528,7.027119,3.276455,7.148627,0.1300917,0.1917086,0.2322743,0.2286937,0.3134494,1.435546,2.550163,0.7987731,0.05291661,0.03142993,0.1358898,0.1831056,1,2.0,456.8703,721.8306,6.692664,10.01755
1385.044,2029.421,0,1.0,0,0.0,0,0.0,1,0.0,0.01574031,0.0194466,30,33.84242,3.637269,5.132135,3.715046,5.236917,0.1388933,0.2283647,0.1768229,0.2975722,0.2498536,0.5593258,2.443573,3.056899,0.0,0.4971628,0.07755648,0.1416414,1,1.0,463.4579,721.8309,6.802998,10.01755
764.7499,2784.51,0,0.0,0,0.0,0,0.0,1,0.0,0.008667252,0.02331388,30,27.11015,4.751563,2.960528,4.872718,3.061133,0.1555859,0.2047874,0.2131385,0.4140658,0.2811852,2.484645,1.132039,3.252793,0.0,0.4354235,0.15665,0.1650387,7,0.0,464.0432,721.8312,6.812331,10.01755
1203.279,1553.987,0,0.0,0,0.0,0,0.0,1,0.0,0.01332838,0.01340496,30,25.34841,3.86834,5.948646,4.006384,6.110007,0.1967034,0.2606116,0.2368132,0.3553552,0.3441157,0.9665623,1.943129,1.611452,0.0,0.4694925,0.167144,0.2443954,6,5.0,469.0414,721.8314,6.895998,10.01755
1396.937,2270.296,1,1.0,0,0.0,0,0.0,1,0.0,0.0152004,0.01946019,30,24.45524,3.734685,4.335755,3.792574,4.443939,0.09741125,0.2314836,0.1959472,0.3395492,0.2317728,1.53872,2.494524,3.303619,0.0,0.01111111,0.1175256,0.1494493,1,2.0,471.279,721.8317,6.931998,10.01755
1107.298,2368.068,0,1.0,0,0.0,0,0.0,1,0.0,0.01198186,0.01924977,30,28.99871,4.210754,4.316052,4.305475,4.434772,0.1623862,0.2424932,0.190461,0.3297693,0.2767431,1.467689,1.855384,2.409218,0.0,0.9367383,0.1392984,0.197199,1,0.0,471.2794,721.8319,6.931998,10.01755
1409.314,1677.684,0,1.0,0,0.0,0,0.0,1,0.0,0.01552085,0.01427387,30,25.6882,3.636776,5.397676,3.723498,5.557962,0.1586969,0.3098456,0.1869724,0.391901,0.2553359,2.529941,2.460191,0.8303773,0.0462169,0.1967345,0.1402056,0.2011133,4,3.0,473.6353,721.8322,6.970998,10.01755
1230.828,2299.209,0,0.0,0,0.0,0,0.0,1,0.0,0.01382219,0.01989483,30,31.39346,3.976506,3.901089,4.123228,4.039669,0.2114143,0.2695481,0.2132262,0.408933,0.3657747,2.882146,2.005102,2.260887,0.0,0.0,0.1541326,0.1566946,4,2.0,479.7374,721.8324,7.072998,10.01755
1175.359,1315.468,1,0.0,0,0.0,0,0.0,1,0.0,0.01276982,0.01165309,30,29.50003,4.295838,6.399809,4.442245,6.524126,0.1633218,0.2746174,0.1816929,0.4072695,0.2866336,1.112933,1.960638,1.435197,0.005555556,0.05259325,0.177106,0.211146,3,1.0,488.4252,721.8327,7.217997,10.01755
1376.323,2142.565,0,0.0,0,0.0,0,0.0,1,0.0,0.0144957,0.01899585,30,22.74784,4.132873,4.65858,4.186876,4.785868,0.09330898,0.2665247,0.1455883,0.3906645,0.2017959,0.8805792,2.500648,3.271025,0.0,0.2166666,0.1000599,0.2065396,10,1.0,489.1869,721.8329,7.230997,10.01755
